Percentile	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
wholeblood_130B	25839.0	63130.0	119341.0	178171.0	235795.0	287073.0	334378.0	367013.0	400514.0	420458.0	445100.0	459904.0	475544.0	485474.0	497905.0	510833.0	524076.0	536577.0	547334.0	555251.0	561301.0	566875.0	572186.0	577474.0	584484.0	588737.0	590741.0	595131.0	600176.0	599712.0	602003.0	605750.0	606777.0	608999.0	612294.0	612724.0	608604.0	611109.0	608135.0	608135.0	607286.0	600654.0	599566.0	601900.0	597633.0	595545.0	592382.0	590908.0	588249.0	588446.0	586039.0	581733.0	581688.0	583304.0	577800.0	571763.0	567297.0	562558.0	559405.0	553678.0	552359.0	548037.0	549506.0	542447.0	540886.0	537998.0	529203.0	522260.0	521458.0	512871.0	508969.0	499430.0	494298.0	487039.0	479070.0	469478.0	459379.0	450135.0	442229.0	431910.0	424816.0	412718.0	398823.0	388550.0	375171.0	364645.0	349744.0	336081.0	316788.0	299078.0	279305.0	256178.0	229472.0	203809.0	176244.0	146909.0	115120.0	83504.0	52519.0	28981.0
wholeblood_131B	22993.0	56396.0	108161.0	160748.0	213606.0	261528.0	306226.0	337106.0	369276.0	390548.0	415506.0	429673.0	446975.0	458026.0	470147.0	484272.0	499636.0	514936.0	527465.0	537082.0	543838.0	550947.0	557375.0	562468.0	569434.0	574783.0	578057.0	583373.0	589998.0	590144.0	593526.0	596470.0	596711.0	599739.0	603185.0	604280.0	603586.0	605275.0	604302.0	604557.0	605018.0	599613.0	600304.0	603218.0	601602.0	599800.0	597093.0	595377.0	591981.0	592930.0	592573.0	591085.0	591688.0	592292.0	588483.0	583329.0	581085.0	578926.0	576176.0	570806.0	571199.0	567453.0	570702.0	564887.0	564396.0	561049.0	553362.0	548478.0	549884.0	543755.0	539543.0	530835.0	526836.0	521308.0	513470.0	504492.0	496166.0	486921.0	478655.0	470375.0	462742.0	450875.0	436761.0	425339.0	410233.0	400701.0	384542.0	371461.0	351216.0	332618.0	311540.0	286961.0	259495.0	233460.0	203591.0	172012.0	137505.0	102142.0	66247.0	37456.0
wholeblood_132B	19713.0	48291.0	93534.0	141103.0	188169.0	232350.0	272812.0	302097.0	333198.0	353137.0	377277.0	391303.0	410359.0	421658.0	434609.0	446911.0	462253.0	477727.0	489326.0	498884.0	506093.0	513748.0	520338.0	526031.0	532222.0	538488.0	542509.0	547817.0	554054.0	553932.0	558878.0	562362.0	563253.0	566242.0	569026.0	568838.0	568288.0	571282.0	569415.0	569649.0	569585.0	564194.0	564009.0	568839.0	567076.0	564829.0	562748.0	561727.0	558023.0	559191.0	559596.0	557901.0	559059.0	560673.0	557285.0	553543.0	551479.0	548257.0	546174.0	541730.0	542244.0	538713.0	542534.0	537288.0	537488.0	535469.0	528799.0	524495.0	526588.0	520788.0	517093.0	507847.0	502827.0	496327.0	490507.0	481692.0	474955.0	466540.0	458742.0	451418.0	444654.0	433001.0	420025.0	408484.0	394580.0	385466.0	369966.0	356627.0	336129.0	318790.0	298529.0	274567.0	247020.0	220612.0	191598.0	161332.0	127612.0	93460.0	59039.0	31928.0
wholeblood_133B	22924.0	56430.0	108693.0	162653.0	217136.0	268238.0	314115.0	347318.0	381950.0	403829.0	430531.0	446453.0	465436.0	476367.0	491044.0	505758.0	522693.0	539010.0	552659.0	562388.0	569405.0	576694.0	582700.0	588945.0	595750.0	602602.0	605999.0	611473.0	618573.0	619210.0	622060.0	625602.0	627340.0	630329.0	633806.0	633546.0	631945.0	636059.0	633751.0	633472.0	633046.0	627526.0	628160.0	631769.0	630883.0	627677.0	624928.0	623153.0	619295.0	620340.0	620134.0	617346.0	618457.0	620185.0	615689.0	610740.0	607840.0	605036.0	601677.0	596017.0	596333.0	591480.0	594740.0	588603.0	588177.0	584952.0	576714.0	570786.0	572334.0	564985.0	560365.0	550881.0	545963.0	540173.0	532950.0	523202.0	513497.0	504039.0	494865.0	485644.0	477039.0	464503.0	450225.0	439410.0	424070.0	414428.0	398134.0	382856.0	360741.0	341514.0	319408.0	293204.0	263281.0	234828.0	203532.0	170687.0	133919.0	97413.0	61049.0	33071.0
wholeblood_134B	22488.0	54827.0	102578.0	152304.0	201525.0	250472.0	294212.0	324898.0	357431.0	376775.0	401303.0	414608.0	432465.0	442120.0	454878.0	467299.0	482131.0	494748.0	506304.0	515687.0	521878.0	526012.0	530507.0	536205.0	542052.0	548495.0	551384.0	556430.0	561029.0	560511.0	564220.0	567375.0	568815.0	570432.0	573173.0	573172.0	568404.0	571232.0	567891.0	567548.0	565065.0	557893.0	557293.0	559608.0	554981.0	553453.0	550802.0	549926.0	546433.0	547730.0	546670.0	544294.0	545806.0	547298.0	542545.0	536899.0	532742.0	527812.0	525103.0	519671.0	519943.0	516482.0	518406.0	512885.0	511533.0	508372.0	500569.0	494492.0	495460.0	488003.0	483650.0	475822.0	470817.0	465105.0	458239.0	448792.0	438467.0	428807.0	420703.0	412786.0	406317.0	395857.0	384311.0	373606.0	360283.0	350715.0	335990.0	323378.0	303349.0	286911.0	267838.0	245085.0	218979.0	193960.0	167497.0	138421.0	106806.0	75936.0	46046.0	25223.0
wholeblood_135B	21396.0	51991.0	101298.0	152624.0	204237.0	252225.0	295464.0	327097.0	360128.0	380665.0	407188.0	422081.0	440683.0	451928.0	465624.0	479466.0	494942.0	511537.0	524822.0	535641.0	543131.0	551104.0	558784.0	565294.0	572622.0	579629.0	584457.0	590171.0	597886.0	597888.0	601013.0	605404.0	606984.0	610876.0	614311.0	614703.0	613684.0	617229.0	615077.0	616797.0	616925.0	611626.0	611654.0	616863.0	615822.0	614168.0	611804.0	610853.0	608403.0	609730.0	610170.0	608038.0	609868.0	612388.0	608609.0	604369.0	602658.0	600312.0	597923.0	593351.0	594370.0	591863.0	596574.0	590256.0	590245.0	588162.0	580871.0	575784.0	577750.0	570580.0	566764.0	558426.0	553595.0	547813.0	542335.0	533308.0	524939.0	516731.0	508087.0	499018.0	491981.0	480168.0	465941.0	454521.0	440743.0	430956.0	414405.0	400053.0	378296.0	359518.0	338075.0	311407.0	281254.0	252047.0	219416.0	184694.0	145371.0	105632.0	65756.0	34786.0
wholeblood_136B	18541.0	44584.0	84884.0	130693.0	174685.0	216003.0	254754.0	283619.0	314303.0	334806.0	360718.0	377502.0	397139.0	410475.0	425135.0	438798.0	456252.0	470560.0	482396.0	492508.0	499609.0	507849.0	516415.0	524368.0	531623.0	538950.0	542200.0	548408.0	554637.0	557322.0	561031.0	565321.0	566269.0	569469.0	574835.0	576333.0	574840.0	579735.0	577633.0	577733.0	577322.0	572644.0	572392.0	575902.0	574419.0	574166.0	570776.0	569300.0	568218.0	567742.0	567887.0	565294.0	565057.0	566220.0	561872.0	557467.0	555881.0	552737.0	549389.0	543732.0	544500.0	540369.0	542447.0	536553.0	534799.0	531061.0	522542.0	517751.0	519066.0	512022.0	508846.0	500858.0	496027.0	489188.0	481742.0	472684.0	463559.0	454683.0	445639.0	437449.0	430802.0	419042.0	405797.0	396491.0	384232.0	375777.0	361787.0	348741.0	330366.0	313494.0	294013.0	270143.0	241899.0	215336.0	186884.0	156065.0	121736.0	87416.0	53734.0	28885.0
wholeblood_137B	26459.0	62758.0	116235.0	173050.0	228008.0	276946.0	319669.0	349511.0	381453.0	400474.0	423154.0	436391.0	449465.0	457249.0	468597.0	478949.0	493290.0	504181.0	513544.0	521169.0	525112.0	530334.0	534117.0	538040.0	542835.0	548078.0	549273.0	553901.0	560597.0	558955.0	561924.0	564385.0	564216.0	565615.0	567634.0	567275.0	562197.0	565100.0	561476.0	561330.0	559156.0	553345.0	552053.0	554643.0	551965.0	549710.0	546659.0	545308.0	543572.0	543011.0	541074.0	537765.0	537199.0	537001.0	531512.0	525354.0	520889.0	516708.0	513229.0	507835.0	505713.0	502762.0	504193.0	498928.0	496714.0	492582.0	484242.0	478278.0	477984.0	468975.0	465509.0	457602.0	452447.0	447142.0	439535.0	431020.0	420957.0	412285.0	404325.0	395935.0	389314.0	379431.0	366511.0	356735.0	344729.0	334993.0	321566.0	308924.0	291832.0	275829.0	256713.0	234631.0	210570.0	187152.0	161664.0	134543.0	104211.0	74593.0	45775.0	24703.0
wholeblood_138B	23420.0	57199.0	106700.0	160363.0	212062.0	264131.0	311348.0	343578.0	378766.0	400144.0	426414.0	441168.0	460333.0	470406.0	484142.0	496426.0	511370.0	525399.0	536942.0	546764.0	554127.0	560527.0	565360.0	570422.0	576815.0	583690.0	586891.0	592347.0	597324.0	596236.0	599651.0	602586.0	602644.0	603606.0	607071.0	607339.0	602463.0	606131.0	603744.0	602424.0	600548.0	593338.0	592089.0	594649.0	590910.0	588377.0	586747.0	585716.0	581703.0	584210.0	583874.0	580860.0	581368.0	583700.0	578619.0	572689.0	570369.0	567567.0	567173.0	562286.0	562955.0	559402.0	561791.0	556167.0	555509.0	551189.0	542622.0	535838.0	536842.0	529393.0	526007.0	517022.0	512468.0	506251.0	499036.0	488937.0	479797.0	469465.0	461075.0	453518.0	446565.0	434812.0	421088.0	411180.0	395638.0	385814.0	370315.0	357712.0	336647.0	318292.0	297827.0	272751.0	244103.0	215674.0	186860.0	154592.0	119044.0	84062.0	50294.0	26533.0
wholeblood_139B	23162.0	57254.0	109614.0	163253.0	216246.0	264112.0	307863.0	339577.0	372350.0	393568.0	418517.0	433214.0	450997.0	462458.0	475498.0	489552.0	505429.0	520139.0	532753.0	542480.0	550503.0	557594.0	565590.0	571201.0	578091.0	583602.0	587080.0	592246.0	599147.0	599219.0	604115.0	607816.0	608534.0	612015.0	615907.0	616183.0	614258.0	617306.0	614773.0	615511.0	615761.0	611567.0	611906.0	615841.0	614173.0	613212.0	609950.0	608102.0	605214.0	606042.0	605848.0	604039.0	604702.0	606496.0	602954.0	598831.0	596824.0	593370.0	590726.0	586376.0	586134.0	582643.0	586563.0	579763.0	579343.0	577449.0	569548.0	564570.0	566485.0	560023.0	556917.0	548440.0	543274.0	537533.0	530487.0	520805.0	512827.0	503810.0	495548.0	486570.0	479394.0	467929.0	454099.0	442718.0	428513.0	419161.0	402683.0	388632.0	367997.0	349619.0	328170.0	302115.0	272926.0	244266.0	212277.0	178984.0	141974.0	104685.0	66764.0	36671.0
wholeblood_140B	22067.0	54606.0	105105.0	157878.0	209946.0	257329.0	300889.0	331914.0	365075.0	386197.0	411029.0	424956.0	442073.0	453444.0	466611.0	479954.0	496066.0	510778.0	523477.0	533472.0	539930.0	546908.0	553537.0	558985.0	564776.0	570064.0	573890.0	579443.0	586059.0	587042.0	590601.0	594441.0	595072.0	598538.0	602251.0	602342.0	600782.0	603914.0	601863.0	602665.0	603149.0	598166.0	598876.0	602669.0	600635.0	598684.0	595078.0	594943.0	592335.0	593512.0	592504.0	590441.0	590827.0	592746.0	588923.0	584038.0	582469.0	579682.0	577281.0	572302.0	572711.0	569117.0	573082.0	566685.0	566669.0	564574.0	557126.0	552098.0	553451.0	547354.0	543346.0	535504.0	530426.0	523900.0	518132.0	509394.0	502358.0	493328.0	484753.0	476924.0	468832.0	457649.0	443494.0	432771.0	418640.0	409415.0	393689.0	380071.0	359688.0	341395.0	320514.0	295984.0	267469.0	240545.0	210167.0	177852.0	141987.0	105257.0	67937.0	37308.0
wholeblood_141B	23066.0	57853.0	109655.0	164002.0	216646.0	264259.0	306909.0	337690.0	369868.0	389398.0	413856.0	427246.0	444285.0	454835.0	467991.0	479586.0	496469.0	509611.0	521495.0	529963.0	534580.0	541868.0	547160.0	552507.0	558286.0	563245.0	565518.0	570739.0	576496.0	576396.0	578754.0	581362.0	581521.0	584246.0	586847.0	584915.0	582030.0	583488.0	581076.0	580654.0	579896.0	574547.0	573219.0	575807.0	573071.0	570536.0	568120.0	566532.0	564185.0	564802.0	562473.0	559071.0	558985.0	559702.0	554654.0	549525.0	547247.0	543319.0	539371.0	534008.0	534017.0	530118.0	532285.0	526046.0	524850.0	521896.0	513559.0	507640.0	509072.0	502222.0	498182.0	489882.0	483952.0	478065.0	471522.0	461865.0	453477.0	444295.0	436469.0	428351.0	421218.0	409508.0	396802.0	386440.0	373437.0	364370.0	349565.0	337638.0	318895.0	302212.0	282962.0	260026.0	235444.0	210587.0	182964.0	154281.0	122743.0	90822.0	58253.0	32728.0
wholeblood_142B	21066.0	51789.0	97853.0	146480.0	196387.0	240574.0	280084.0	308667.0	339909.0	359557.0	384693.0	399948.0	414082.0	425303.0	440675.0	453720.0	470633.0	483099.0	494897.0	503836.0	509230.0	517902.0	524440.0	528883.0	535349.0	539743.0	541672.0	547916.0	554744.0	555034.0	558941.0	561867.0	562467.0	564447.0	567710.0	567119.0	564832.0	567711.0	563654.0	563732.0	561522.0	557477.0	558146.0	559955.0	558342.0	556559.0	555613.0	553123.0	552555.0	551571.0	551132.0	549263.0	550091.0	550468.0	545514.0	540486.0	538389.0	537911.0	535379.0	532751.0	533045.0	531498.0	533553.0	527188.0	526501.0	523178.0	515191.0	511347.0	512273.0	505375.0	501381.0	493205.0	487299.0	481848.0	474962.0	465232.0	457573.0	448806.0	440801.0	433454.0	426649.0	416385.0	403724.0	393429.0	381099.0	371430.0	356547.0	342719.0	322886.0	305444.0	285286.0	262999.0	237215.0	212338.0	185699.0	156914.0	124444.0	92520.0	59563.0	32682.0
wholeblood_143B	21774.0	52652.0	99341.0	148661.0	197051.0	240990.0	281307.0	309779.0	340943.0	360207.0	383965.0	400105.0	415104.0	425219.0	438894.0	452136.0	469148.0	482646.0	494456.0	503684.0	509860.0	517286.0	522886.0	526418.0	531699.0	537072.0	539341.0	544879.0	550847.0	550915.0	553695.0	557188.0	557678.0	559429.0	562777.0	563090.0	560539.0	562299.0	559348.0	559801.0	559581.0	555868.0	555890.0	557819.0	557132.0	555699.0	553871.0	552264.0	550976.0	550070.0	550083.0	549118.0	548392.0	548854.0	543708.0	538706.0	535326.0	532263.0	528650.0	525737.0	525557.0	523604.0	527048.0	521228.0	520796.0	517806.0	510122.0	506543.0	507494.0	499826.0	494916.0	486833.0	481892.0	475852.0	469582.0	460140.0	451567.0	442578.0	434674.0	426516.0	419559.0	408450.0	395570.0	385041.0	372369.0	362086.0	347472.0	334718.0	315192.0	298519.0	279232.0	256022.0	229607.0	203993.0	177105.0	148945.0	117460.0	86869.0	56003.0	32037.0
wholeblood_144B	20964.0	51217.0	97588.0	147752.0	196364.0	240013.0	280371.0	309812.0	341166.0	361392.0	385745.0	402393.0	418992.0	431239.0	445423.0	458137.0	474424.0	488423.0	500813.0	511104.0	518617.0	525793.0	533177.0	537870.0	545650.0	551532.0	555591.0	560803.0	567996.0	569550.0	572981.0	577672.0	579330.0	583333.0	587553.0	587902.0	586806.0	589926.0	587909.0	589446.0	590067.0	587264.0	588379.0	592856.0	591383.0	590194.0	588035.0	586862.0	585236.0	586188.0	586873.0	585850.0	587348.0	589994.0	585507.0	581433.0	579612.0	577930.0	576185.0	573320.0	574120.0	572130.0	576338.0	571228.0	571345.0	569449.0	561990.0	558426.0	560242.0	554011.0	550300.0	542704.0	537589.0	531838.0	526114.0	517417.0	510550.0	502422.0	494660.0	486433.0	479494.0	468322.0	453741.0	443462.0	429979.0	419507.0	403566.0	390024.0	369513.0	350892.0	329826.0	305118.0	276343.0	247418.0	216446.0	183090.0	145823.0	108271.0	69336.0	37603.0
wholeblood_145B	21870.0	54369.0	104289.0	155670.0	206188.0	253361.0	296055.0	326554.0	359614.0	380711.0	406639.0	423048.0	440665.0	451943.0	466264.0	480492.0	495677.0	510566.0	523887.0	533580.0	542321.0	549397.0	555210.0	559989.0	567136.0	572985.0	577278.0	581814.0	589343.0	590974.0	594824.0	599718.0	601992.0	606383.0	610760.0	610625.0	610244.0	613590.0	612884.0	613923.0	613964.0	609331.0	609718.0	614326.0	612199.0	610469.0	607254.0	605753.0	603961.0	605359.0	605280.0	604250.0	604657.0	607419.0	603904.0	600333.0	597695.0	595412.0	593125.0	589315.0	591151.0	587105.0	592141.0	586294.0	587598.0	585843.0	577966.0	572318.0	573540.0	567240.0	562352.0	553100.0	548103.0	541774.0	535137.0	526245.0	518119.0	508926.0	500322.0	491500.0	483351.0	471642.0	456543.0	444723.0	429691.0	419530.0	402703.0	388873.0	367762.0	348921.0	327643.0	301466.0	272154.0	243506.0	212925.0	180046.0	143708.0	107033.0	69258.0	38821.0
wholeblood_146B	27188.0	65661.0	122938.0	183181.0	240208.0	293976.0	342588.0	378322.0	416198.0	438913.0	465091.0	479079.0	498984.0	510843.0	523895.0	536346.0	549452.0	565648.0	577121.0	585925.0	593661.0	599071.0	603688.0	609486.0	615129.0	620687.0	624943.0	630364.0	634649.0	632206.0	634482.0	637986.0	638708.0	641795.0	644380.0	644420.0	640953.0	642377.0	640858.0	639551.0	640265.0	631969.0	631844.0	636055.0	633326.0	630204.0	626793.0	626325.0	621374.0	624257.0	623722.0	619750.0	620906.0	622904.0	617993.0	612221.0	609354.0	604421.0	601561.0	594676.0	596061.0	589803.0	593856.0	586955.0	588049.0	585228.0	576190.0	569064.0	570419.0	561770.0	557870.0	548417.0	543344.0	535830.0	527203.0	516909.0	507705.0	497567.0	488107.0	479251.0	471773.0	459304.0	444966.0	433143.0	416216.0	405286.0	387485.0	373372.0	351809.0	332031.0	310119.0	283971.0	254866.0	227060.0	197021.0	163670.0	127972.0	92444.0	57703.0	31241.0
wholeblood_147B	27977.0	67441.0	125300.0	186402.0	243283.0	297004.0	345921.0	381086.0	417886.0	440477.0	466259.0	479942.0	499344.0	511932.0	525522.0	539247.0	552920.0	568619.0	581278.0	590864.0	598304.0	604117.0	608773.0	614300.0	619881.0	626252.0	630146.0	635663.0	641258.0	639394.0	642021.0	645738.0	647573.0	649283.0	652628.0	652874.0	648966.0	651486.0	649441.0	646752.0	645032.0	637661.0	637167.0	640778.0	637794.0	635337.0	632080.0	630956.0	626999.0	630402.0	628994.0	624385.0	624547.0	626695.0	621719.0	615632.0	612154.0	609222.0	606732.0	600792.0	601413.0	596257.0	599190.0	592550.0	593325.0	590442.0	582295.0	574777.0	575093.0	566315.0	562533.0	552841.0	547567.0	541062.0	533094.0	522931.0	513169.0	503172.0	493647.0	485778.0	478191.0	465828.0	450708.0	438235.0	421510.0	410183.0	392697.0	378104.0	355273.0	336052.0	313932.0	287501.0	258100.0	229414.0	198914.0	165627.0	129687.0	93396.0	58318.0	31310.0
wholeblood_148B	20637.0	50317.0	94453.0	140810.0	187821.0	228414.0	266853.0	293082.0	321601.0	340196.0	360562.0	374364.0	387256.0	396518.0	408737.0	421865.0	436854.0	447509.0	457623.0	466774.0	471579.0	478440.0	484826.0	488626.0	495125.0	499510.0	501654.0	506882.0	513421.0	513796.0	516244.0	518865.0	520625.0	524099.0	527512.0	528136.0	526515.0	528613.0	526235.0	525932.0	525167.0	522590.0	524347.0	526072.0	524671.0	523294.0	522737.0	521338.0	520284.0	519791.0	519353.0	518408.0	518351.0	518409.0	513680.0	509407.0	506332.0	505054.0	502919.0	501035.0	501385.0	500890.0	502302.0	497630.0	497107.0	493874.0	486888.0	483517.0	484529.0	478565.0	475850.0	468861.0	464360.0	460895.0	455344.0	446366.0	440088.0	431417.0	424609.0	417101.0	411138.0	401954.0	389285.0	380492.0	369268.0	360431.0	346288.0	334044.0	316460.0	301053.0	282312.0	260750.0	236104.0	212601.0	185927.0	157820.0	126057.0	94039.0	61009.0	34004.0
wholeblood_149B	21157.0	50915.0	98236.0	147558.0	196232.0	242354.0	283419.0	314151.0	346516.0	367679.0	392433.0	406994.0	427114.0	440807.0	454836.0	467896.0	482529.0	497251.0	509289.0	519419.0	528020.0	536786.0	543257.0	549937.0	557378.0	564697.0	569722.0	575591.0	584334.0	585180.0	590314.0	594675.0	596837.0	601296.0	605641.0	607007.0	606340.0	610043.0	609293.0	610842.0	612335.0	607090.0	608771.0	613304.0	612633.0	611834.0	610435.0	609775.0	607424.0	611185.0	612583.0	611456.0	613503.0	616147.0	613135.0	610358.0	609303.0	607761.0	605773.0	601837.0	604965.0	601961.0	607588.0	601883.0	604476.0	603490.0	597118.0	592691.0	596106.0	591596.0	587870.0	580303.0	576664.0	572123.0	566135.0	556812.0	549260.0	541144.0	532236.0	525942.0	519557.0	507968.0	494857.0	483435.0	468311.0	459675.0	442580.0	428561.0	406714.0	387753.0	365152.0	337622.0	306298.0	275523.0	241663.0	204085.0	162525.0	120229.0	76495.0	40555.0
wholeblood_150B	19812.0	45831.0	85828.0	130150.0	175338.0	215603.0	253769.0	281218.0	310716.0	330192.0	353122.0	367436.0	383662.0	395616.0	409447.0	423507.0	439979.0	453437.0	465738.0	474474.0	481584.0	489968.0	498125.0	504093.0	513266.0	519787.0	523696.0	529212.0	537687.0	539982.0	544759.0	549526.0	551487.0	556633.0	562015.0	563455.0	563366.0	568467.0	568324.0	570971.0	572407.0	568862.0	570815.0	573827.0	573930.0	573859.0	573362.0	573574.0	573808.0	576105.0	576959.0	576301.0	579193.0	582476.0	580050.0	577329.0	576988.0	574672.0	574017.0	572242.0	574965.0	573153.0	578368.0	574344.0	576621.0	575207.0	569694.0	567000.0	569758.0	565656.0	563749.0	557966.0	555073.0	551557.0	546682.0	539232.0	533168.0	525714.0	519576.0	513612.0	508880.0	499333.0	486776.0	477907.0	465936.0	457934.0	442267.0	429233.0	408792.0	390336.0	368985.0	342855.0	312610.0	282482.0	248085.0	210649.0	168163.0	125150.0	79921.0	41425.0
wholeblood_151B	19893.0	46729.0	87945.0	133680.0	178852.0	219492.0	257933.0	285359.0	314322.0	333939.0	356600.0	370472.0	387274.0	399668.0	413000.0	426178.0	441120.0	453169.0	465731.0	474828.0	482815.0	491790.0	499897.0	505878.0	513220.0	518986.0	522926.0	529119.0	536513.0	538165.0	542013.0	546287.0	548802.0	553806.0	558357.0	559854.0	559093.0	563092.0	563591.0	564954.0	565896.0	562509.0	566128.0	569343.0	569273.0	569012.0	568687.0	567258.0	567723.0	569465.0	570818.0	569708.0	572843.0	575635.0	572340.0	570062.0	569398.0	566662.0	566183.0	563797.0	566081.0	564049.0	568518.0	564365.0	565100.0	563010.0	557296.0	554229.0	556906.0	552007.0	550246.0	544342.0	541146.0	535889.0	530957.0	523948.0	517647.0	510646.0	503917.0	496627.0	490616.0	481084.0	468064.0	459821.0	446902.0	438762.0	423779.0	411273.0	390317.0	372792.0	352018.0	327484.0	298530.0	269905.0	237227.0	201854.0	161601.0	120910.0	77562.0	40435.0
wholeblood_152B	27630.0	66263.0	123367.0	183988.0	240677.0	294860.0	340826.0	376695.0	415334.0	440234.0	468935.0	483539.0	507343.0	521218.0	536191.0	551234.0	564611.0	581017.0	592969.0	601046.0	609794.0	617508.0	622570.0	629333.0	635793.0	641528.0	646096.0	653390.0	660551.0	659151.0	663823.0	667030.0	669957.0	673224.0	676826.0	676837.0	674729.0	677432.0	677310.0	676370.0	677221.0	669010.0	670142.0	674796.0	673113.0	669574.0	666619.0	668228.0	664611.0	669968.0	669571.0	665209.0	666117.0	670415.0	667913.0	665133.0	663346.0	659648.0	657894.0	651074.0	653978.0	648605.0	653680.0	647355.0	649766.0	647844.0	640718.0	634008.0	634813.0	628411.0	624441.0	614508.0	609890.0	603616.0	596408.0	586373.0	577925.0	568802.0	558736.0	550013.0	543575.0	530932.0	514795.0	502504.0	483656.0	474372.0	454449.0	440415.0	417199.0	396219.0	372012.0	342765.0	310087.0	277336.0	242273.0	202588.0	160469.0	116989.0	73494.0	38536.0
wholeblood_153B	21878.0	52654.0	100744.0	150527.0	199563.0	245880.0	288286.0	320181.0	353198.0	375033.0	400557.0	415398.0	436280.0	449934.0	464068.0	477765.0	492558.0	506949.0	519273.0	528966.0	537002.0	545163.0	552529.0	560388.0	568547.0	574864.0	580856.0	588316.0	595408.0	596166.0	600788.0	606176.0	608386.0	611984.0	615987.0	617383.0	617172.0	619789.0	618704.0	621175.0	623045.0	615926.0	618535.0	623099.0	621787.0	620390.0	617767.0	617119.0	613664.0	617658.0	617542.0	615051.0	617420.0	620417.0	618139.0	614964.0	612354.0	610397.0	609418.0	604798.0	606855.0	603276.0	608517.0	604359.0	607431.0	607647.0	601376.0	596668.0	598628.0	594104.0	590156.0	583399.0	580310.0	575380.0	569171.0	560547.0	553086.0	544626.0	537092.0	529087.0	522193.0	511186.0	496978.0	485612.0	469641.0	460877.0	443458.0	430447.0	409554.0	390241.0	367828.0	341013.0	310074.0	279698.0	245606.0	208217.0	167273.0	124311.0	80228.0	42992.0
wholeblood_154B	19809.0	47724.0	92779.0	139852.0	189368.0	233987.0	275595.0	306034.0	338382.0	359212.0	384109.0	399071.0	416927.0	429067.0	443147.0	457667.0	473669.0	489334.0	503430.0	513874.0	522323.0	531164.0	540374.0	547477.0	555331.0	562611.0	567894.0	575022.0	583036.0	584538.0	589450.0	594192.0	596710.0	602105.0	607510.0	609278.0	609870.0	615341.0	615337.0	616483.0	618889.0	615361.0	617635.0	621579.0	621363.0	621364.0	621125.0	620001.0	619308.0	621777.0	623237.0	623043.0	625463.0	628838.0	626944.0	623397.0	622619.0	621193.0	620070.0	617213.0	619665.0	617390.0	623674.0	618783.0	620152.0	618467.0	612322.0	608000.0	611101.0	606495.0	603438.0	596162.0	593331.0	588636.0	582750.0	573664.0	566545.0	557827.0	549861.0	543253.0	536761.0	525826.0	511599.0	500884.0	486140.0	476998.0	460064.0	445547.0	423014.0	403281.0	379504.0	351396.0	318342.0	286813.0	250849.0	212530.0	169446.0	125253.0	79715.0	41716.0
wholeblood_155B	22571.0	55047.0	104145.0	155320.0	205955.0	251903.0	294364.0	324802.0	356504.0	376791.0	401293.0	417165.0	435585.0	447848.0	460883.0	474499.0	490360.0	504595.0	517717.0	527722.0	534142.0	541983.0	549178.0	555103.0	563383.0	569417.0	572630.0	579351.0	587536.0	587454.0	590585.0	595617.0	597752.0	600747.0	604768.0	606638.0	605864.0	608139.0	606151.0	606348.0	606649.0	601195.0	603957.0	606420.0	605522.0	603197.0	601043.0	599857.0	598303.0	599518.0	599465.0	597803.0	598613.0	601186.0	597624.0	593105.0	590460.0	588636.0	586443.0	582096.0	581981.0	578847.0	582817.0	577255.0	577970.0	575645.0	568149.0	563265.0	564914.0	558754.0	553907.0	546475.0	541967.0	534973.0	528487.0	519769.0	511832.0	503105.0	495606.0	488350.0	481115.0	469645.0	455325.0	443674.0	428823.0	419279.0	402679.0	388893.0	367622.0	349451.0	328467.0	302957.0	274538.0	246679.0	215882.0	182681.0	145586.0	108660.0	70386.0	39010.0
wholeblood_156B	24791.0	60644.0	115288.0	171200.0	223261.0	274553.0	318935.0	353356.0	390093.0	414575.0	442938.0	458433.0	479542.0	493631.0	508793.0	523412.0	539731.0	556851.0	569810.0	580497.0	589662.0	596058.0	602402.0	609853.0	617719.0	625240.0	630582.0	638167.0	645696.0	646111.0	651274.0	656386.0	658929.0	661816.0	665908.0	666614.0	665246.0	667437.0	667489.0	667056.0	668394.0	661717.0	664076.0	669416.0	667604.0	664994.0	661930.0	661616.0	657834.0	661405.0	661339.0	658865.0	660658.0	664296.0	660750.0	657022.0	655656.0	652564.0	650391.0	645107.0	647660.0	642579.0	648229.0	641615.0	644133.0	642640.0	634624.0	627562.0	629041.0	622119.0	616601.0	606759.0	602065.0	594417.0	587649.0	577883.0	570098.0	560002.0	551512.0	542933.0	534751.0	522155.0	508521.0	494851.0	476504.0	467314.0	448155.0	433725.0	410514.0	390046.0	366215.0	337616.0	306176.0	274919.0	240807.0	203291.0	162912.0	120957.0	78798.0	43735.0
